DayN[]	Datecode[]	Min[]	Veg[]	Plot[]	Group[]	CorrCO2[]	SoilT[]
928	23	45	2	14	728	1096.82	313
928	23	0	2	10	729	419.89	314.5
928	23	15	2	10	729	569.74	314.5
928	23	30	2	10	729	686.28	314.5
928	23	45	2	10	729	768.02	314.5
928	23	0	2	15	730	571.31	307.6
928	23	15	2	15	730	868.75	307.6
928	23	30	2	15	730	933.16	307.6
928	23	45	2	15	730	1183.91	307.6
928	23	0	2	5	731	440.38	307.6
928	23	15	2	5	731	595.55	307.6
928	23	30	2	5	731	679.11	307.6
928	23	45	2	5	731	748.39	307.6
928	23	0	2	20	732	896.57	309.1
928	23	15	2	20	732	1004.31	309.1
928	23	30	2	20	732	1141.31	309.1
928	23	45	2	20	732	1211.56	309.1
928	23	0	2	11	733	652.97	313
928	23	15	2	11	733	1169.91	313
928	23	30	2	11	733	1383.41	313
928	23	45	2	11	733	1649.6	313
928	23	0	2	1	734	455.51	307.6
928	23	15	2	1	734	635.03	307.6
928	23	30	2	1	734	754.42	307.6
928	23	45	2	1	734	872.07	307.6
928	23	0	2	7	735	461	307.6
928	23	15	2	7	735	601.39	307.6
928	23	30	2	7	735	709.15	307.6
928	23	45	2	7	735	809.72	307.6
928	23	0	2	2	736	438.96	309.1
928	23	15	2	2	736	591.14	309.1
928	23	30	2	2	736	706.8	309.1
928	23	45	2	2	736	773.45	309.1
928	23	0	2	16	737	603.37	309.1
928	23	15	2	16	737	888.29	309.1
928	23	30	2	16	737	873.63	309.1
928	23	45	2	16	737	1240.59	309.1
928	23	0	2	17	738	793.51	301.3
928	23	15	2	17	738	1254.88	301.3
928	23	30	2	17	738	1404.15	301.3
928	23	45	2	17	738	1205.16	301.3
928	23	0	2	8	739	467.22	301.3
928	23	15	2	8	739	600.13	301.3
928	23	30	2	8	739	716.71	301.3
928	23	45	2	8	739	752.55	301.3
928	23	0	2	19	740	615.37	301.3
928	23	15	2	19	740	889.14	301.3
928	23	30	2	19	740	1008.29	301.3
928	23	45	2	19	740	1200.64	301.3
928	23	0	2	3	741	469.71	299.8
928	23	15	2	3	741	624.7	299.8
928	23	30	2	3	741	732.81	299.8
928	23	45	2	3	741	807.1	299.8
928	23	0	2	4	742	496.03	299.8
928	23	15	2	4	742	605.96	299.8
928	23	30	2	4	742	692.87	299.8
928	23	45	2	4	742	686.38	299.8
928	23	0	2	12	743	621.22	299.8
928	23	15	2	12	743	711.96	299.8
928	23	30	2	12	743	950.95	299.8
928	23	45	2	12	743	1047.99	299.8
928	23	0	2	13	744	703	299.8
928	23	15	2	13	744	974.37	299.8
928	23	30	2	13	744	1289.61	299.8
928	23	45	2	13	744	1648.12	299.8
928	23	0	2	9	745	446.61	301.3
928	23	15	2	9	745	554.92	301.3
928	23	30	2	9	745	627.13	301.3
928	23	45	2	9	745	676.13	301.3
943	24	0	1	6	746	430.88	305.8
943	24	15	1	6	746	591.89	305.8
943	24	30	1	6	746	690.64	305.8
943	24	45	1	6	746	775.62	305.8
943	24	0	1	18	747	731.94	308.4
943	24	15	1	18	747	931.79	308.4
943	24	30	1	18	747	857.05	308.4
943	24	45	1	18	747	1140.72	308.4
943	24	0	1	14	748	519.98	306.9
943	24	15	1	14	748	845.68	306.9
943	24	30	1	14	748	960.11	306.9
943	24	45	1	14	748	1135.29	306.9
943	24	0	1	10	749	432.14	308.4
943	24	15	1	10	749	536.72	308.4
943	24	30	1	10	749	627.17	308.4
943	24	45	1	10	749	705.89	308.4
943	24	0	1	29	750	427.76	306.9
943	24	15	1	29	750	1047.45	306.9
943	24	30	1	29	750	1397.1	306.9
943	24	45	1	29	750	1710.99	306.9
943	24	0	1	30	751	439.89	306.9
943	24	15	1	30	751	743.59	306.9
943	24	30	1	30	751	829.04	306.9
943	24	45	1	30	751	1115.77	306.9
943	24	0	1	15	752	680.34	304.3
943	24	15	1	15	752	973.78	304.3
943	24	30	1	15	752	1030.68	304.3
943	24	45	1	15	752	1025.85	304.3
943	24	0	1	5	753	434.71	304.3
943	24	15	1	5	753	580.86	304.3
943	24	30	1	5	753	591.47	304.3
943	24	45	1	5	753	620.82	304.3
943	24	0	1	20	754	561.48	305.8
943	24	15	1	20	754	976.9	305.8
943	24	30	1	20	754	1153.97	305.8
943	24	45	1	20	754	1281.58	305.8
943	24	0	1	21	755	426.34	306.9
943	24	15	1	21	755	800.75	306.9
943	24	30	1	21	755	1068.45	306.9
943	24	45	1	21	755	1177.97	306.9
943	24	0	1	11	756	593.48	304.3
943	24	15	1	11	756	883.29	304.3
943	24	30	1	11	756	892.84	304.3
943	24	45	1	11	756	958.71	304.3
943	24	0	1	1	757	457.95	304.3
943	24	15	1	1	757	639.25	304.3
943	24	30	1	1	757	748.89	304.3
943	24	45	1	1	757	812.67	304.3
943	24	0	1	7	758	465.26	305.8
943	24	15	1	7	758	595.32	305.8
943	24	30	1	7	758	678.35	305.8
943	24	45	1	7	758	688.97	305.8
943	24	0	1	2	759	422.48	306.9
943	24	15	1	2	759	718.67	306.9
943	24	30	1	2	759	430.86	306.9
943	24	45	1	2	759	891.59	306.9
943	24	0	1	22	760	424.92	306.9
943	24	15	1	22	760	646.38	306.9
943	24	30	1	22	760	779.22	306.9
943	24	45	1	22	760	926.52	306.9
943	24	0	1	23	761	436.84	306.9
943	24	15	1	23	761	542.66	306.9
943	24	30	1	23	761	695.9	306.9
943	24	45	1	23	761	771.09	306.9
943	24	0	1	26	762	461.15	306.9
943	24	15	1	26	762	607.85	306.9
943	24	30	1	26	762	764.34	306.9
943	24	45	1	26	762	822.11	306.9
943	24	0	1	16	763	660.68	305.8
943	24	15	1	16	763	843.54	305.8
943	24	30	1	16	763	859.34	305.8
943	24	45	1	16	763	880.27	305.8
943	24	0	1	17	764	632.64	303.2
943	24	15	1	17	764	749.89	303.2
943	24	30	1	17	764	831.04	303.2
943	24	45	1	17	764	912.28	303.2
943	24	0	1	8	765	450.13	303.2
943	24	15	1	8	765	521.64	303.2
943	24	30	1	8	765	473.6	303.2
943	24	45	1	8	765	669.89	303.2
943	24	0	1	19	766	566.09	303.2
943	24	15	1	19	766	659.94	303.2
943	24	30	1	19	766	720.42	303.2
943	24	45	1	19	766	810.41	303.2
943	24	0	1	3	767	436.62	301.7
943	24	15	1	3	767	569.1	301.7
943	24	30	1	3	767	651.32	301.7
943	24	45	1	3	767	735.59	301.7
943	24	0	1	24	768	465.79	304.3
943	24	15	1	24	768	624.31	304.3
943	24	30	1	24	768	673.26	304.3
943	24	45	1	24	768	659.15	304.3
943	24	0	1	27	769	438.44	301.7
943	24	15	1	27	769	624.06	301.7
943	24	30	1	27	769	712.81	301.7
943	24	45	1	27	769	784.07	301.7
943	24	0	1	4	770	436.53	301.7
943	24	15	1	4	770	578.39	301.7
943	24	30	1	4	770	673.18	301.7
943	24	45	1	4	770	758.83	301.7
943	24	0	1	12	771	1058.88	301.7
943	24	15	1	12	771	874.38	301.7
943	24	30	1	12	771	906.53	301.7
943	24	45	1	12	771	940.18	301.7
943	24	0	1	13	772	823.97	301.7
943	24	15	1	13	772	995.89	301.7
943	24	30	1	13	772	1104.25	301.7
943	24	45	1	13	772	1225.36	301.7
943	24	0	1	25	773	438.72	301.7
943	24	15	1	25	773	603.62	301.7
943	24	30	1	25	773	710.91	301.7
943	24	45	1	25	773	801.28	301.7
943	24	0	1	28	774	447.15	304.3
943	24	15	1	28	774	773.76	304.3
943	24	30	1	28	774	885.38	304.3
943	24	45	1	28	774	927.08	304.3
943	24	0	1	9	775	448.24	303.2
943	24	15	1	9	775	572.27	303.2
943	24	30	1	9	775	647.05	303.2
943	24	45	1	9	775	712.17	303.2
943	24	0	2	6	776	440.69	305.8
943	24	15	2	6	776	573.56	305.8
943	24	30	2	6	776	687.58	305.8
943	24	45	2	6	776	735.18	305.8
943	24	0	2	18	777	673.75	308.4
943	24	15	2	18	777	760.41	308.4
943	24	30	2	18	777	855.23	308.4
943	24	45	2	18	777	882.88	308.4
943	24	0	2	14	778	552.03	306.9
943	24	15	2	14	778	617.38	306.9
943	24	30	2	14	778	676.9	306.9
943	24	45	2	14	778	684.9	306.9
943	24	0	2	10	779	430.32	308.4
943	24	15	2	10	779	541.2	308.4
943	24	30	2	10	779	599.45	308.4
943	24	45	2	10	779	607.21	308.4
943	24	0	2	15	780	1116.96	304.3
943	24	15	2	15	780	1101.55	304.3
943	24	30	2	15	780	1124.55	304.3
943	24	45	2	15	780	1120.87	304.3
943	24	0	2	5	781	450.58	304.3
943	24	15	2	5	781	556.74	304.3
943	24	30	2	5	781	622.88	304.3
943	24	45	2	5	781	645.5	304.3
943	24	0	2	20	782	720.28	305.8
943	24	15	2	20	782	848.74	305.8
943	24	30	2	20	782	748.82	305.8
943	24	45	2	20	782	839	305.8
943	24	0	2	11	783	765.3	306.9
943	24	15	2	11	783	1054.78	306.9
943	24	30	2	11	783	1312.77	306.9
943	24	45	2	11	783	1424.57	306.9
943	24	0	2	1	784	447.59	304.3
943	24	15	2	1	784	543.26	304.3
943	24	30	2	1	784	612.76	304.3
943	24	45	2	1	784	614.4	304.3
943	24	0	2	7	785	458.8	304.3
943	24	15	2	7	785	543.94	304.3
943	24	30	2	7	785	627.52	304.3
943	24	45	2	7	785	630.45	304.3
943	24	0	2	2	786	433.31	305.8
943	24	15	2	2	786	560.12	305.8
943	24	30	2	2	786	646.63	305.8
943	24	45	2	2	786	713.39	305.8
943	24	0	2	16	787	731.61	305.8
943	24	15	2	16	787	924.32	305.8
943	24	30	2	16	787	1053.76	305.8
943	24	45	2	16	787	1004.95	305.8
943	24	0	2	17	788	1324.13	303.2
943	24	15	2	17	788	1287.34	303.2
943	24	30	2	17	788	1394.52	303.2
943	24	45	2	17	788	1482.52	303.2
943	24	0	2	8	789	483.26	303.2
943	24	15	2	8	789	544.47	303.2
943	24	30	2	8	789	617.4	303.2
943	24	45	2	8	789	616.41	303.2
943	24	0	2	19	790	892.99	303.2
943	24	15	2	19	790	1037.48	303.2
943	24	30	2	19	790	1015.39	303.2
943	24	45	2	19	790	1158.28	303.2
943	24	0	2	3	791	447.97	301.7
943	24	15	2	3	791	584.92	301.7
943	24	30	2	3	791	641.01	301.7
943	24	45	2	3	791	689.3	301.7
943	24	0	2	4	792	442.12	301.7
943	24	15	2	4	792	531.39	301.7
943	24	30	2	4	792	591.53	301.7
943	24	45	2	4	792	637.54	301.7
943	24	0	2	12	793	851.3	301.7
943	24	15	2	12	793	1040.54	301.7
943	24	30	2	12	793	1191.35	301.7
943	24	45	2	12	793	1266.76	301.7
943	24	0	2	13	794	895.44	301.7
943	24	15	2	13	794	1066.83	301.7
943	24	30	2	13	794	1165.47	301.7
943	24	45	2	13	794	1219.62	301.7
943	24	0	2	9	795	460.18	303.2
943	24	15	2	9	795	527.74	303.2
943	24	30	2	9	795	541.48	303.2
943	24	45	2	9	795	636.75	303.2
956	25	0	1	6	796	432.79	300.3
956	25	15	1	6	796	1405.78	300.3
956	25	30	1	6	796	1994.35	300.3
956	25	45	1	6	796	2472.49	300.3
956	25	0	1	18	797	644.17	301.4
956	25	15	1	18	797	1880.09	301.4
956	25	30	1	18	797	2591.24	301.4
956	25	45	1	18	797	3144.6	301.4
956	25	0	1	14	798	522.49	299.9
956	25	15	1	14	798	1298.03	299.9
956	25	30	1	14	798	1541.64	299.9
956	25	45	1	14	798	1829.36	299.9
956	25	0	1	10	799	470.74	301.4
956	25	15	1	10	799	1487.53	301.4
956	25	30	1	10	799	2116.09	301.4
956	25	45	1	10	799	2576.84	301.4
956	25	0	1	29	800	486.55	299.9
956	25	15	1	29	800	1919.67	299.9
956	25	30	1	29	800	2817.33	299.9
956	25	45	1	29	800	3509.6	299.9
956	25	0	1	30	801	458.17	299.9
956	25	15	1	30	801	1544.28	299.9
956	25	30	1	30	801	2130.49	299.9
956	25	45	1	30	801	2603.22	299.9
956	25	0	1	15	802	691.21	298.8
956	25	15	1	15	802	1233.71	298.8
956	25	30	1	15	802	1312.82	298.8
956	25	45	1	15	802	1206.94	298.8
956	25	0	1	5	803	427.11	298.8
956	25	15	1	5	803	1286.38	298.8
956	25	30	1	5	803	1588.42	298.8
956	25	45	1	5	803	1899.77	298.8
956	25	0	1	20	804	894.15	300.3
956	25	15	1	20	804	1847.43	300.3
956	25	30	1	20	804	2420.49	300.3
956	25	45	1	20	804	2851.96	300.3
956	25	0	1	21	805	514.76	299.9
956	25	15	1	21	805	1924.94	299.9
956	25	30	1	21	805	2938.58	299.9
956	25	45	1	21	805	3679.56	299.9
956	25	0	1	11	806	591.92	298.8
956	25	15	1	11	806	1153.74	298.8
956	25	30	1	11	806	1360.31	298.8
956	25	45	1	11	806	1389.53	298.8
956	25	0	1	1	807	467.38	298.8
956	25	15	1	1	807	1413.46	298.8
956	25	30	1	1	807	1955.63	298.8
956	25	45	1	1	807	2436.02	298.8
956	25	0	1	7	808	467.73	300.3
956	25	15	1	7	808	1294.91	300.3
956	25	30	1	7	808	1718.76	300.3
956	25	45	1	7	808	2056.56	300.3
956	25	0	1	2	809	474.2	299.9
956	25	15	1	2	809	1717.18	299.9
956	25	30	1	2	809	403.06	299.9
956	25	45	1	2	809	3150.76	299.9
956	25	0	1	22	810	415.78	299.9
956	25	15	1	22	810	1847.86	299.9
956	25	30	1	22	810	2676.16	299.9
956	25	45	1	22	810	3472.04	299.9
956	25	0	1	23	811	499.07	299.9
956	25	15	1	23	811	1535.2	299.9
956	25	30	1	23	811	2132.16	299.9
956	25	45	1	23	811	2573.46	299.9
956	25	0	1	26	812	502.07	299.9
956	25	15	1	26	812	1827.83	299.9
956	25	30	1	26	812	2519	299.9
956	25	45	1	26	812	2895.71	299.9
956	25	0	1	16	813	730.1	300.3
956	25	15	1	16	813	1537.67	300.3
956	25	30	1	16	813	1870.37	300.3
956	25	45	1	16	813	1950.3	300.3
956	25	0	1	17	814	487.96	299
956	25	15	1	17	814	1142.4	299
956	25	30	1	17	814	1547.42	299
956	25	45	1	17	814	2038.98	299
956	25	0	1	8	815	456.84	299
956	25	15	1	8	815	1113.12	299
956	25	30	1	8	815	1602.96	299
956	25	45	1	8	815	1833.59	299
956	25	0	1	19	816	788.52	299
956	25	15	1	19	816	1500.4	299
956	25	30	1	19	816	1846.22	299
956	25	45	1	19	816	2051.42	299
956	25	0	1	3	817	479.16	297.5
956	25	15	1	3	817	1278.24	297.5
956	25	30	1	3	817	1831.26	297.5
956	25	45	1	3	817	2227.5	297.5
956	25	0	1	24	818	442.69	298.8
956	25	15	1	24	818	1331.74	298.8
956	25	30	1	24	818	408.45	298.8
956	25	45	1	24	818	1698.94	298.8
956	25	0	1	27	819	445.33	297.5
956	25	15	1	27	819	935.48	297.5
956	25	30	1	27	819	1100.32	297.5
956	25	45	1	27	819	1411.13	297.5
956	25	0	1	4	820	449.74	297.5
956	25	15	1	4	820	1191.22	297.5
956	25	30	1	4	820	1686.3	297.5
956	25	45	1	4	820	2067.15	297.5
956	25	0	1	12	821	746.13	297.5
956	25	15	1	12	821	1435.46	297.5
956	25	30	1	12	821	1915.03	297.5
956	25	45	1	12	821	2352.13	297.5
956	25	0	1	13	822	779.63	297.5
956	25	15	1	13	822	1376.33	297.5
956	25	30	1	13	822	1716.17	297.5
956	25	45	1	13	822	2029.7	297.5
956	25	0	1	25	823	429.02	297.5
956	25	15	1	25	823	936.85	297.5
956	25	30	1	25	823	1230.33	297.5
956	25	45	1	25	823	1416.63	297.5
956	25	0	1	28	824	454.75	298.8
956	25	15	1	28	824	955.37	298.8
956	25	30	1	28	824	1095.05	298.8
956	25	45	1	28	824	1140.3	298.8
956	25	0	1	9	825	446.45	299
956	25	15	1	9	825	1178.02	299
956	25	30	1	9	825	1649.16	299
956	25	45	1	9	825	1997.65	299
956	25	0	2	6	826	421.78	300.3
956	25	15	2	6	826	1018.02	300.3
956	25	30	2	6	826	1503.72	300.3
956	25	45	2	6	826	1332.38	300.3
956	25	0	2	18	827	717.37	301.4
956	25	15	2	18	827	1508.27	301.4
956	25	30	2	18	827	2073.49	301.4
956	25	45	2	18	827	2584.9	301.4
956	25	0	2	14	828	880.35	299.9
956	25	15	2	14	828	1838.67	299.9
956	25	30	2	14	828	2537.08	299.9
956	25	45	2	14	828	3214.2	299.9
956	25	0	2	10	829	476.78	301.4
956	25	15	2	10	829	1070.72	301.4
956	25	30	2	10	829	1517.44	301.4
956	25	45	2	10	829	1919.4	301.4
956	25	0	2	15	830	791.44	298.8
956	25	15	2	15	830	1388.53	298.8
956	25	30	2	15	830	1827.86	298.8
956	25	45	2	15	830	2310.69	298.8
956	25	0	2	5	831	428.83	298.8
956	25	15	2	5	831	962.1	298.8
956	25	30	2	5	831	1241.15	298.8
956	25	45	2	5	831	1846.08	298.8
956	25	0	2	20	832	544.39	300.3
956	25	15	2	20	832	1237.65	300.3
956	25	30	2	20	832	1610.4	300.3
956	25	45	2	20	832	1932.29	300.3
956	25	0	2	11	833	1045.3	299.9
956	25	15	2	11	833	1713.52	299.9
956	25	30	2	11	833	2215.6	299.9
956	25	45	2	11	833	2684.09	299.9
956	25	0	2	1	834	462.67	298.8
956	25	15	2	1	834	944	298.8
956	25	30	2	1	834	1312.3	298.8
956	25	45	2	1	834	1609.27	298.8
956	25	0	2	7	835	433.91	298.8
956	25	15	2	7	835	902.95	298.8
956	25	30	2	7	835	1295.64	298.8
956	25	45	2	7	835	1600.86	298.8
956	25	0	2	2	836	429.29	300.3
956	25	15	2	2	836	1102.24	300.3
956	25	30	2	2	836	1536.14	300.3
956	25	45	2	2	836	1914.84	300.3
956	25	0	2	16	837	1002.08	300.3
956	25	15	2	16	837	1566.01	300.3
956	25	30	2	16	837	2094.44	300.3
956	25	45	2	16	837	2404.99	300.3
956	25	0	2	17	838	744.95	299
956	25	15	2	17	838	1308.34	299
956	25	30	2	17	838	1682.85	299
956	25	45	2	17	838	1678.74	299
956	25	0	2	8	839	438.19	299
956	25	15	2	8	839	902.09	299
956	25	30	2	8	839	1043.24	299
956	25	45	2	8	839	1514.45	299
956	25	0	2	19	840	1175.31	299
956	25	15	2	19	840	1493.47	299
956	25	30	2	19	840	1812.06	299
956	25	45	2	19	840	2225.32	299
956	25	0	2	3	841	433.44	297.5
956	25	15	2	3	841	829.66	297.5
956	25	30	2	3	841	1306.22	297.5
956	25	45	2	3	841	1534.37	297.5
956	25	0	2	4	842	422.49	297.5
956	25	15	2	4	842	737.14	297.5
956	25	30	2	4	842	1026.15	297.5
956	25	45	2	4	842	1137.2	297.5
956	25	0	2	12	843	743.47	297.5
956	25	15	2	12	843	1305.04	297.5
956	25	30	2	12	843	1713.15	297.5
956	25	45	2	12	843	2065.97	297.5
956	25	0	2	13	844	838.37	297.5
956	25	15	2	13	844	1536.37	297.5
956	25	30	2	13	844	1591.7	297.5
956	25	45	2	13	844	2231.81	297.5
956	25	0	2	9	845	438.9	299
956	25	15	2	9	845	746.11	299
956	25	30	2	9	845	1065.65	299
956	25	45	2	9	845	1326.85	299
965	26	0	1	6	846	473.75	293.1
965	26	15	1	6	846	1631.42	293.1
965	26	30	1	6	846	2550.35	293.1
965	26	45	1	6	846	3396.74	293.1
965	26	0	1	18	847	621.6	295.4
965	26	15	1	18	847	1794.34	295.4
965	26	30	1	18	847	2520.12	295.4
965	26	45	1	18	847	3243.97	295.4
965	26	0	1	14	848	620.99	293.9
965	26	15	1	14	848	1317.68	293.9
965	26	30	1	14	848	1821.91	293.9
965	26	45	1	14	848	2116.93	293.9
965	26	0	1	10	849	480.95	295.4
965	26	15	1	10	849	1508.32	295.4
965	26	30	1	10	849	2279.92	295.4
965	26	45	1	10	849	2809.98	295.4
965	26	0	1	29	850	460.85	293.9
965	26	15	1	29	850	1740.53	293.9
965	26	30	1	29	850	2859.65	293.9
965	26	45	1	29	850	3642.58	293.9
965	26	0	1	30	851	476.27	293.9
965	26	15	1	30	851	1330.44	293.9
965	26	30	1	30	851	1811.81	293.9
965	26	45	1	30	851	2258.97	293.9
965	26	0	1	15	852	542.6	291.6
965	26	15	1	15	852	1673.83	291.6
965	26	30	1	15	852	2493.75	291.6
965	26	45	1	15	852	3235.22	291.6
965	26	0	1	5	853	445.2	291.6
965	26	15	1	5	853	1399.21	291.6
965	26	30	1	5	853	1988.7	291.6
965	26	45	1	5	853	2547.43	291.6
965	26	0	1	20	854	1430.06	293.1
965	26	15	1	20	854	2551.89	293.1
965	26	30	1	20	854	3529.99	293.1
965	26	45	1	20	854	4325.28	293.1
965	26	0	1	21	855	493.04	293.9
965	26	15	1	21	855	1651.81	293.9
965	26	30	1	21	855	2536.88	293.9
965	26	45	1	21	855	3504.92	293.9
965	26	0	1	11	856	684.55	291.6
965	26	15	1	11	856	1102	291.6
965	26	30	1	11	856	1322.68	291.6
965	26	45	1	11	856	1467.64	291.6
965	26	0	1	1	857	483.09	291.6
965	26	15	1	1	857	1345.39	291.6
965	26	30	1	1	857	1907.2	291.6
965	26	45	1	1	857	2328.92	291.6
965	26	0	1	7	858	463.42	293.1
965	26	15	1	7	858	1361.45	293.1
965	26	30	1	7	858	1905.2	293.1
965	26	45	1	7	858	2297.43	293.1
965	26	0	1	2	859	459.62	293.9
965	26	15	1	2	859	1526.06	293.9
965	26	30	1	2	859	2484.93	293.9
965	26	45	1	2	859	3223.14	293.9
965	26	0	1	22	860	459.14	293.9
965	26	15	1	22	860	1592.14	293.9
965	26	30	1	22	860	2519.25	293.9
965	26	45	1	22	860	3270.19	293.9
965	26	0	1	23	861	432.9	293.9
965	26	15	1	23	861	1238.38	293.9
965	26	30	1	23	861	1777.8	293.9
965	26	45	1	23	861	2179.08	293.9
965	26	0	1	26	862	445.43	293.9
965	26	15	1	26	862	1236.28	293.9
965	26	30	1	26	862	1668.42	293.9
965	26	45	1	26	862	1892.76	293.9
965	26	0	1	16	863	585.93	293.1
965	26	15	1	16	863	1159.72	293.1
965	26	30	1	16	863	1265.22	293.1
965	26	45	1	16	863	1374.4	293.1
965	26	0	1	17	864	632.4	290.9
965	26	15	1	17	864	1587.99	290.9
965	26	30	1	17	864	2168.97	290.9
965	26	45	1	17	864	2632.6	290.9
965	26	0	1	8	865	445.43	290.9
965	26	15	1	8	865	1251.18	290.9
965	26	30	1	8	865	1844.31	290.9
965	26	45	1	8	865	2300.19	290.9
965	26	0	1	19	866	663.6	290.9
965	26	15	1	19	866	1372.05	290.9
965	26	30	1	19	866	1812.12	290.9
965	26	45	1	19	866	2100.93	290.9
965	26	0	1	3	867	455.88	289.4
965	26	15	1	3	867	1144.74	289.4
965	26	30	1	3	867	1444.92	289.4
965	26	45	1	3	867	1607.19	289.4
965	26	0	1	24	868	449.58	291.6
965	26	15	1	24	868	1200.97	291.6
965	26	30	1	24	868	1645.48	291.6
965	26	45	1	24	868	1933.89	291.6
965	26	0	1	27	869	436.72	289.4
965	26	15	1	27	869	1019.43	289.4
965	26	30	1	27	869	1412.51	289.4
965	26	45	1	27	869	1613.34	289.4
965	26	0	1	4	870	455.3	289.4
965	26	15	1	4	870	1214.86	289.4
965	26	30	1	4	870	1715.54	289.4
965	26	45	1	4	870	2101.29	289.4
965	26	0	1	12	871	536.26	289.4
965	26	15	1	12	871	737.17	289.4
965	26	30	1	12	871	1009.43	289.4
965	26	45	1	12	871	528.85	289.4
965	26	0	1	13	872	745	289.4
965	26	15	1	13	872	973.7	289.4
965	26	30	1	13	872	462.15	289.4
965	26	45	1	13	872	662.81	289.4
965	26	0	1	25	873	796.63	289.4
965	26	15	1	25	873	466.57	289.4
965	26	30	1	25	873	652.26	289.4
965	26	45	1	25	873	775.01	289.4
965	26	0	1	28	874	530.97	291.6
965	26	15	1	28	874	688.71	291.6
965	26	30	1	28	874	837.92	291.6
965	26	45	1	28	874	1199.14	291.6
965	26	0	1	9	875	450.06	290.9
965	26	15	1	9	875	1196.32	290.9
965	26	30	1	9	875	1678.96	290.9
965	26	45	1	9	875	2103.95	290.9
965	26	0	2	6	876	415.94	293.1
965	26	15	2	6	876	925.24	293.1
965	26	30	2	6	876	1350.63	293.1
965	26	45	2	6	876	1769.75	293.1
965	26	0	2	18	877	453.28	295.4
965	26	15	2	18	877	1115.13	295.4
965	26	30	2	18	877	1635.91	295.4
965	26	45	2	18	877	2068.7	295.4
965	26	0	2	14	878	549.09	293.9
965	26	15	2	14	878	1216.65	293.9
965	26	30	2	14	878	1736.81	293.9
965	26	45	2	14	878	2257.49	293.9
965	26	0	2	10	879	440.62	295.4
965	26	15	2	10	879	979.3	295.4
965	26	30	2	10	879	1386.32	295.4
965	26	45	2	10	879	1801.41	295.4
965	26	0	2	15	880	622.58	291.6
965	26	15	2	15	880	1240.16	291.6
965	26	30	2	15	880	1678.93	291.6
965	26	45	2	15	880	2036.56	291.6
965	26	0	2	5	881	426.21	291.6
965	26	15	2	5	881	867.77	291.6
965	26	30	2	5	881	1223.74	291.6
965	26	45	2	5	881	1519.03	291.6
965	26	0	2	20	882	550.81	293.1
965	26	15	2	20	882	1094.7	293.1
965	26	30	2	20	882	1472.87	293.1
965	26	45	2	20	882	1814.35	293.1
965	26	0	2	11	883	738.31	293.9
965	26	15	2	11	883	1266.9	293.9
965	26	30	2	11	883	1605.93	293.9
965	26	45	2	11	883	1833.63	293.9
965	26	0	2	1	884	408.87	291.6
965	26	15	2	1	884	738.17	291.6
965	26	30	2	1	884	991.52	291.6
965	26	45	2	1	884	1220.9	291.6
965	26	0	2	7	885	414.12	291.6
965	26	15	2	7	885	817.65	291.6
965	26	30	2	7	885	1075.85	291.6
965	26	45	2	7	885	1298.17	291.6
965	26	0	2	2	886	412.42	293.1
965	26	15	2	2	886	890	293.1
965	26	30	2	2	886	1300.3	293.1
965	26	45	2	2	886	1650.64	293.1
965	26	0	2	16	887	671.44	293.1
965	26	15	2	16	887	1244.19	293.1
965	26	30	2	16	887	1731.77	293.1
965	26	45	2	16	887	2161.09	293.1
965	26	0	2	17	888	790.35	290.9
965	26	15	2	17	888	1182.97	290.9
965	26	30	2	17	888	1514.14	290.9
965	26	45	2	17	888	1796.61	290.9
965	26	0	2	8	889	412.62	290.9
965	26	15	2	8	889	803.21	290.9
965	26	30	2	8	889	1126.07	290.9
965	26	45	2	8	889	1431.56	290.9
965	26	0	2	19	890	1058.6	290.9
965	26	15	2	19	890	1491.46	290.9
965	26	30	2	19	890	1874.34	290.9
965	26	45	2	19	890	2205.97	290.9
965	26	0	2	3	891	410.85	289.4
965	26	15	2	3	891	784.48	289.4
965	26	30	2	3	891	1089.68	289.4
965	26	45	2	3	891	1324.16	289.4
965	26	0	2	4	892	407.97	289.4
965	26	15	2	4	892	652.54	289.4
965	26	30	2	4	892	856.2	289.4
965	26	45	2	4	892	1039.93	289.4
965	26	0	2	12	893	698.94	289.4
965	26	15	2	12	893	1110.44	289.4
965	26	30	2	12	893	1455.45	289.4
965	26	45	2	12	893	1790.15	289.4
965	26	0	2	13	894	870.61	289.4
965	26	15	2	13	894	1045.01	289.4
965	26	30	2	13	894	1253	289.4
965	26	45	2	13	894	1422.5	289.4
965	26	0	2	9	895	407.34	290.9
965	26	15	2	9	895	664.07	290.9
965	26	30	2	9	895	887.21	290.9
965	26	45	2	9	895	1078.43	290.9
983	27	0	1	6	896	480.58	300.2
983	27	15	1	6	896	1391.46	300.2
983	27	30	1	6	896	2212.51	300.2
983	27	45	1	6	896	2757.97	300.2
983	27	0	1	18	897	602.79	301.3
983	27	15	1	18	897	1431.39	301.3
983	27	30	1	18	897	1856.89	301.3
983	27	45	1	18	897	2566.33	301.3
983	27	0	1	14	898	479.08	299.8
983	27	15	1	14	898	1116.04	299.8
983	27	30	1	14	898	1535.67	299.8
983	27	45	1	14	898	1926.01	299.8
983	27	0	1	10	899	438.82	301.3
983	27	15	1	10	899	1370.9	301.3
983	27	30	1	10	899	2011.41	301.3
983	27	45	1	10	899	2588.37	301.3
